-20.7074,664.8663,62.0038
-20.7099,664.6037,61.8842
-20.7119,664.341,61.7648
-20.7134,664.0781,61.6457
-20.7144,663.8151,61.5269
-20.7149,663.552,61.4083
-20.7148,663.2887,61.29
-20.7142,663.0254,61.172
-20.7131,662.7618,61.0542
-20.7114,662.4982,60.9367
-20.7092,662.2344,60.8194
-20.7065,661.9705,60.7024
-20.7033,661.7065,60.5857
-20.6996,661.4423,60.4692
-20.6953,661.178,60.353
-20.6905,660.9136,60.237
-20.6852,660.649,60.1214
-20.6793,660.3843,60.0059
-20.6729,660.1195,59.8908
-20.666,659.8545,59.7759
-20.6586,659.5894,59.6612
-20.6507,659.3242,59.5469
-20.6422,659.0588,59.4328
-20.6332,658.7933,59.3189
-20.6237,658.5277,59.2053
-20.6136,658.262,59.092
-20.603,657.9961,58.979
-20.5919,657.7301,58.8662
-20.5803,657.464,58.7536
-20.5682,657.1977,58.6413
-20.5555,656.9313,58.5293
-20.5423,656.6648,58.4176
-20.5286,656.3981,58.3061
-20.5144,656.1313,58.1949
-20.4996,655.8644,58.0839
-20.4843,655.5973,57.9732
-20.4685,655.3301,57.8627
-20.4522,655.0628,57.7526
-20.4353,654.7954,57.6426
-20.418,654.5278,57.533
-20.4001,654.2601,57.4236
-20.3817,653.9923,57.3144
-20.3628,653.7243,57.2055
-20.3433,653.4562,57.0969
-20.3234,653.188,56.9885
-20.3029,652.9196,56.8804
-20.2819,652.6511,56.7726
-20.2604,652.3825,56.665
-20.2384,652.1138,56.5577
-20.2158,651.8449,56.4506
-20.1927,651.5759,56.3438
-20.1692,651.3068,56.2372
-20.1451,651.0375,56.1309
-20.1205,650.7681,56.0249
-20.0954,650.4986,55.9191
-20.0697,650.229,55.8135
-20.0436,649.9592,55.7083
-20.0169,649.6893,55.6032
-19.9898,649.4193,55.4985
-19.9621,649.1491,55.394
-19.9339,648.8789,55.2897
-19.9052,648.6085,55.1857
-19.876,648.3379,55.082
-19.8463,648.0673,54.9785
-19.8161,647.7965,54.8752
-19.7853,647.5255,54.7723
-19.7541,647.2545,54.6695
-19.7224,646.9833,54.5671
-19.6901,646.712,54.4648
-19.6574,646.4406,54.3629
-19.6241,646.1691,54.2611
-19.5904,645.8974,54.1597
-19.5561,645.6256,54.0584
-19.5214,645.3537,53.9575
-19.4861,645.0816,53.8567
-19.4504,644.8095,53.7563
-19.4141,644.5372,53.656
-19.3774,644.2648,53.5561
-19.3402,643.9922,53.4563
-19.3024,643.7195,53.3569
-19.2642,643.4468,53.2576
-19.2255,643.1738,53.1586
-19.1863,642.9008,53.0599
-19.1466,642.6276,52.9614
-19.1064,642.3544,52.8632
-19.0657,642.081,52.7651
-19.0245,641.8074,52.6674
-18.9829,641.5338,52.5699
-18.9407,641.26,52.4726
-18.8981,640.9861,52.3756
-18.855,640.7121,52.2788
-18.8114,640.438,52.1822
-18.7673,640.1637,52.0859
-18.7227,639.8893,51.9899
-18.6777,639.6148,51.894
-18.6321,639.3402,51.7984
-18.5861,639.0655,51.7031
-18.5397,638.7906,51.608
-18.4927,638.5157,51.5131
-18.4453,638.2406,51.4185
-18.3974,637.9654,51.3241
-18.349,637.69,51.2299
-18.3002,637.4146,51.136
-18.2508,637.139,51.0423
-18.2011,636.8633,50.9489
-18.1508,636.5875,50.8556
-18.1001,636.3116,50.7627
-18.0489,636.0356,50.6699
-17.9973,635.7595,50.5774
-17.9452,635.4832,50.4851
-17.8926,635.2068,50.393
-17.8396,634.9303,50.3012
-17.7861,634.6537,50.2096
-17.7321,634.377,50.1182
-17.6777,634.1002,50.0271
-17.6229,633.8232,49.9361
-17.5676,633.5462,49.8454
-17.5118,633.269,49.755
-17.4556,632.9917,49.6647
-17.399,632.7143,49.5747
-17.3418,632.4368,49.4849
-17.2843,632.1592,49.3953
-17.2263,631.8814,49.306
-17.1679,631.6036,49.2169
-17.109,631.3256,49.128
-17.0497,631.0476,49.0393
-16.9899,630.7694,48.9508
-16.9297,630.4911,48.8626
-16.8691,630.2127,48.7745
-16.808,629.9342,48.6867
-16.7465,629.6556,48.5991
-16.6846,629.3769,48.5117
-16.6222,629.0981,48.4246
-16.5594,628.8191,48.3376
-16.4962,628.5401,48.2509
-16.4325,628.2609,48.1644
-16.3685,627.9817,48.0781
-16.304,627.7023,47.992
-16.2391,627.4229,47.9061
-16.1738,627.1433,47.8204
-16.108,626.8636,47.7349
-16.0418,626.5839,47.6496
-15.9753,626.304,47.5646
-15.9083,626.024,47.4797
-15.8409,625.7439,47.3951
-15.7731,625.4637,47.3106
-15.7049,625.1835,47.2264
-15.6363,624.9031,47.1423
-15.5672,624.6226,47.0585
-15.4978,624.342,46.9749
-15.428,624.0613,46.8914
-15.3578,623.7805,46.8082
-15.2871,623.4996,46.7252
-15.2161,623.2186,46.6423
-15.1447,622.9375,46.5597
-15.0729,622.6564,46.4772
-15.0007,622.3751,46.395
-14.9282,622.0937,46.3129
-14.8552,621.8122,46.2311
-14.7819,621.5307,46.1494
-14.7081,621.249,46.0679
-14.634,620.9672,45.9866
-14.5595,620.6854,45.9055
-14.4847,620.4034,45.8246
-14.4094,620.1214,45.7439
-14.3338,619.8392,45.6633
-14.2578,619.557,45.583
-14.1815,619.2747,45.5028
-14.1048,618.9923,45.4228
-14.0277,618.7098,45.343
-13.9502,618.4272,45.2634
-13.8724,618.1445,45.1839
-13.7943,617.8617,45.1047
-13.7157,617.5788,45.0256
-13.6369,617.2959,44.9467
-13.5576,617.0129,44.8679
-13.478,616.7297,44.7894
-13.3981,616.4465,44.711
-13.3178,616.1632,44.6328
-13.2372,615.8798,44.5548
-13.1562,615.5963,44.4769
-13.0749,615.3128,44.3992
-12.9933,615.0291,44.3217
-12.9113,614.7454,44.2443
-12.829,614.4616,44.1672
-12.7463,614.1777,44.0901
-12.6633,613.8937,44.0133
-12.58,613.6096,43.9366
-12.4964,613.3255,43.8601
-12.4124,613.0413,43.7837
-12.3281,612.757,43.7075
-12.2435,612.4726,43.6315
-12.1586,612.1881,43.5556
-12.0733,611.9036,43.4798
-11.9878,611.6189,43.4043
-11.9019,611.3342,43.3289
-11.8157,611.0494,43.2536
-11.7292,610.7646,43.1785
-11.6424,610.4797,43.1036
-11.5553,610.1947,43.0288
-11.4679,609.9096,42.9541
-11.3802,609.6244,42.8796
-11.2922,609.3392,42.8053
-11.204,609.0539,42.7311
-11.1154,608.7685,42.657
-11.0265,608.483,42.5831
-10.9374,608.1975,42.5093
-10.8479,607.9119,42.4357
-10.7582,607.6263,42.3622
-10.6682,607.3405,42.2889
-10.5779,607.0547,42.2157
-10.4874,606.7688,42.1426
-10.3965,606.4829,42.0697
-10.3054,606.1969,41.9969
-10.214,605.9108,41.9242
-10.1224,605.6247,41.8517
-10.0305,605.3385,41.7793
-9.9383,605.0522,41.707
-9.8459,604.7658,41.6349
-9.7532,604.4794,41.5629
-9.6603,604.193,41.491
-9.5633,603.8923,41.4251
-9.4664,603.5916,41.3592
-9.3694,603.291,41.2933
-9.2723,602.9905,41.2275
-9.1751,602.6901,41.1618
-9.0778,602.3899,41.0961
-8.9803,602.0899,41.0305
-8.8827,601.7902,40.9651
-8.7849,601.4907,40.8997
-8.6869,601.1915,40.8346
-8.5886,600.8927,40.7695
-8.4901,600.5942,40.7047
-8.3912,600.2962,40.6401
-8.2921,599.9985,40.5757
-8.1926,599.7014,40.5115
-8.0927,599.4048,40.4475
-7.9925,599.1087,40.3838
-7.8918,598.8131,40.3204
-7.7908,598.5182,40.2573
-7.6892,598.2239,40.1945
-7.5872,597.9303,40.132
-7.4847,597.6374,40.0699
-7.3816,597.3452,40.0081
-7.278,597.0538,39.9466
-7.1739,596.7632,39.8856
-7.0691,596.4734,39.825
-6.9637,596.1845,39.7647
-6.8577,595.8965,39.705
-6.751,595.6094,39.6456
-6.6437,595.3232,39.5867
-6.5356,595.038,39.5283
-6.4268,594.7539,39.4704
-6.3173,594.4708,39.413
-6.207,594.1887,39.3561
-6.0959,593.9078,39.2997
-5.984,593.628,39.2439
-5.8712,593.3493,39.1887
-5.7576,593.0719,39.134
-5.6432,592.7956,39.0799
-5.5278,592.5206,39.0264
-5.4116,592.2469,38.9735
-5.2944,591.9745,38.9213
-5.1762,591.7034,38.8697
-5.0571,591.4336,38.8187
-4.937,591.1652,38.7684
-4.8159,590.8983,38.7188
-4.6938,590.6327,38.6699
-4.5706,590.3687,38.6217
-4.4464,590.1061,38.5742
-4.3211,589.845,38.5274
-4.1947,589.5854,38.4814
-4.0672,589.3274,38.4361
-3.9385,589.0709,38.3915
-3.8087,588.8161,38.3478
-3.6778,588.5628,38.3048
-3.5457,588.3112,38.2626
-3.4124,588.0613,38.2213
-3.2779,587.8131,38.1807
-3.1421,587.5665,38.141
-3.0051,587.3217,38.1021
-2.8669,587.0786,38.064
-2.7274,586.8373,38.0268
-2.5867,586.5978,37.9904
-2.4446,586.36,37.955
-2.3013,586.1241,37.9204
-2.1566,585.8901,37.8866
-2.0106,585.6578,37.8538
-1.8633,585.4275,37.8219
-1.7146,585.199,37.7909
-1.5646,584.9725,37.7608
-1.4132,584.7478,37.7317
-1.2604,584.5251,37.7034
-1.1062,584.3043,37.6761
-0.9506,584.0855,37.6498
-0.7936,583.8686,37.6244
-0.6351,583.6538,37.6
-0.4753,583.4409,37.5765
-0.314,583.23,37.554
-0.1513,583.0212,37.5325
0.0129,582.8144,37.512
0.1786,582.6096,37.4924
0.3457,582.4069,37.4738
0.5143,582.2062,37.4563
0.6844,582.0076,37.4397
0.8559,581.8111,37.4241
1.029,581.6166,37.4096
1.2035,581.4242,37.396
1.3796,581.234,37.3835
1.5571,581.0458,37.3719
1.7361,580.8597,37.3614
1.9167,580.6757,37.3519
2.0988,580.4939,37.3434
2.2824,580.3142,37.336
2.4675,580.1366,37.3296
2.6541,579.9611,37.3242
2.8423,579.7877,37.3198
3.0319,579.6164,37.3164
3.2231,579.4473,37.3141
3.4158,579.2803,37.3128
3.6101,579.1155,37.3126
3.8059,578.9527,37.3133
4.0031,578.7921,37.3151
4.2019,578.6336,37.3179
4.4023,578.4773,37.3218
4.6041,578.323,37.3266
4.8075,578.1709,37.3325
5.0123,578.0208,37.3394
5.2187,577.8729,37.3473
5.4266,577.7271,37.3563
5.6359,577.5833,37.3662
5.8468,577.4417,37.3772
6.0592,577.3021,37.3891
6.273,577.1646,37.4021
6.4883,577.0292,37.416
6.7051,576.8958,37.431
6.9234,576.7644,37.4469
7.1431,576.6352,37.4639
7.3643,576.5079,37.4818
7.5869,576.3827,37.5006
7.811,576.2594,37.5205
8.0364,576.1382,37.5413
8.2634,576.0189,37.5631
8.4917,575.9016,37.5858
8.7214,575.7863,37.6095
8.9525,575.6729,37.6341
9.185,575.5615,37.6596
9.4189,575.4519,37.6861
9.6541,575.3443,37.7135
9.8907,575.2385,37.7418
10.1286,575.1346,37.771
10.3679,575.0326,37.8011
10.6084,574.9324,37.8321
10.8503,574.834,37.864
11.0934,574.7375,37.8967
11.3379,574.6427,37.9303
11.5836,574.5496,37.9648
11.8305,574.4583,38.0
12.0787,574.3688,38.0362
12.3281,574.2809,38.0731
12.5787,574.1947,38.1109
12.8305,574.1102,38.1494
13.0835,574.0273,38.1888
13.3376,573.9461,38.2289
13.5929,573.8664,38.2699
13.8493,573.7883,38.3115
14.1068,573.7118,38.354
14.3654,573.6368,38.3971
14.6251,573.5633,38.441
14.8858,573.4913,38.4856
15.1476,573.4207,38.5309
15.4104,573.3516,38.5769
15.6742,573.2838,38.6236
15.939,573.2175,38.6709
16.2048,573.1525,38.7189
16.4715,573.0888,38.7676
16.7392,573.0264,38.8168
17.0077,572.9653,38.8667
17.2772,572.9055,38.9172
17.5475,572.8468,38.9683
17.8187,572.7893,39.0199
18.0907,572.733,39.0721
18.3635,572.6779,39.1248
18.6371,572.6238,39.1781
18.9115,572.5708,39.2319
19.1866,572.5189,39.2862
19.4625,572.4679,39.341
19.739,572.418,39.3963
20.0163,572.369,39.452
20.2941,572.3209,39.5082
20.5727,572.2737,39.5648
20.8518,572.2274,39.6218
21.1316,572.1819,39.6793
21.4119,572.1372,39.7371
21.6928,572.0933,39.7952
21.9742,572.0501,39.8538
22.2561,572.0076,39.9127
22.5384,571.9658,39.9719
22.8213,571.9246,40.0314
23.1045,571.884,40.0912
23.3882,571.844,40.1512
23.6723,571.8045,40.2116
23.9567,571.7656,40.2721
24.2414,571.7271,40.333
24.5265,571.689,40.394
24.8119,571.6514,40.4552
25.0975,571.6141,40.5166
25.3834,571.5772,40.5782
25.6695,571.5405,40.6399
25.9558,571.5042,40.7017
26.2423,571.4681,40.7637
26.5289,571.4322,40.8257
26.8156,571.3964,40.8879
27.1024,571.3608,40.9501
27.3893,571.3253,41.0123
27.6763,571.2899,41.0746
27.9633,571.2545,41.1369
28.2457,571.2195,41.2009
28.5282,571.185,41.2649
28.8106,571.1508,41.3289
29.093,571.117,41.3929
29.3755,571.0835,41.4569
29.6579,571.0505,41.5209
29.9404,571.0178,41.5849
30.2228,570.9856,41.6489
30.5053,570.9537,41.7129
30.7877,570.9222,41.7769
31.0702,570.8912,41.8409
31.3526,570.8605,41.9049
31.635,570.8302,41.9689
31.9175,570.8004,42.0329
32.1999,570.7709,42.0969
32.4824,570.7419,42.1609
32.7648,570.7133,42.2249
33.0473,570.6851,42.2889
33.3297,570.6574,42.3529
33.6121,570.63,42.4169
33.8946,570.6031,42.4809
34.177,570.5767,42.5449
34.4595,570.5506,42.6089
34.7419,570.525,42.6729
35.0244,570.4999,42.7369
35.3068,570.4752,42.8009
35.5893,570.4509,42.8649
35.8717,570.4271,42.9289
36.1541,570.4038,42.9929
36.4366,570.3809,43.0569
36.719,570.3584,43.1209
37.0015,570.3365,43.1849
37.2839,570.3149,43.2489
37.5664,570.2939,43.3129
37.8488,570.2733,43.3769
38.1313,570.2532,43.4409
38.4137,570.2336,43.5049
38.6961,570.2144,43.5689
38.9786,570.1958,43.6329
39.261,570.1776,43.6969
39.5435,570.1599,43.7609
39.8259,570.1427,43.8249
40.1084,570.1259,43.8889
40.3908,570.1097,43.9529
40.6732,570.094,44.0169
40.9557,570.0787,44.0809
41.2381,570.064,44.1449
41.5206,570.0497,44.2089
41.803,570.036,44.2728
42.0855,570.0228,44.3368
42.3679,570.0101,44.4008
42.6504,569.9979,44.4648
42.9328,569.9862,44.5288
43.2152,569.975,44.5928
43.4977,569.9643,44.6568
43.7801,569.9542,44.7208
44.0626,569.9446,44.7848
44.345,569.9355,44.8488
44.6275,569.9269,44.9128
44.9099,569.9189,44.9768
45.1924,569.9114,45.0408
45.4748,569.9044,45.1048
45.7572,569.898,45.1688
46.0397,569.8921,45.2328
46.3221,569.8868,45.2968
46.6046,569.882,45.3608
46.887,569.8777,45.4248
47.1695,569.874,45.4888
47.4519,569.8708,45.5528
47.7343,569.8682,45.6168
48.0168,569.8661,45.6808
48.2992,569.8646,45.7448
48.5817,569.8636,45.8088
48.8641,569.8632,45.8728
49.1466,569.8634,45.9368
49.429,569.8641,46.0008
49.7115,569.8654,46.0648
49.9939,569.8672,46.1288
50.2763,569.8696,46.1928
50.5588,569.8726,46.2568
50.8412,569.8762,46.3208
51.1237,569.8803,46.3848
51.4061,569.885,46.4488
51.6886,569.8902,46.5128
51.971,569.8961,46.5768
52.2535,569.9025,46.6408
52.5359,569.9095,46.7048
52.8183,569.917,46.7688
53.1008,569.9252,46.8328
53.3832,569.9339,46.8968
53.6657,569.9433,46.9608
53.9481,569.9532,47.0248
54.2306,569.9637,47.0888
54.513,569.9748,47.1528
54.7955,569.9864,47.2168
55.0779,569.9987,47.2808
55.3603,570.0116,47.3448
55.6428,570.025,47.4088
55.9252,570.0391,47.4728
56.2077,570.0537,47.5368
56.4901,570.069,47.6008
56.7726,570.0848,47.6648
57.055,570.1013,47.7288
57.3374,570.1183,47.7928
57.6199,570.1359,47.8568
57.9023,570.1542,47.9208
58.1848,570.173,47.9848
58.4672,570.1925,48.0488
58.7497,570.2126,48.1128
59.0321,570.2332,48.1768
59.3146,570.2545,48.2408
59.597,570.2764,48.3048
59.8794,570.2989,48.3688
60.1619,570.322,48.4328
60.4443,570.3457,48.4968
60.7268,570.37,48.5608
61.0092,570.395,48.6248
61.2917,570.4205,48.6888
61.5741,570.4467,48.7528
61.8566,570.4735,48.8168
62.139,570.5009,48.8808
62.4214,570.5289,48.9448
62.7039,570.5576,49.0088
62.9863,570.5868,49.0728
63.2688,570.6167,49.1368
63.5512,570.6472,49.2008
63.8337,570.6783,49.2648
64.1161,570.71,49.3288
64.3985,570.7424,49.3928
64.681,570.7753,49.4568
64.9634,570.8089,49.5208
65.2459,570.8431,49.5848
65.5283,570.878,49.6488
65.8108,570.9134,49.7128
66.0932,570.9495,49.7768
66.3757,570.9862,49.8408
66.6581,571.0236,49.9048
66.9405,571.0615,49.9688
67.223,571.1001,50.0328
67.5054,571.1393,50.0968
67.7879,571.1791,50.1608
68.0703,571.2195,50.2248
68.3528,571.2606,50.2888
68.6352,571.3023,50.3528
68.9177,571.3446,50.4168
69.2001,571.3875,50.4807
69.4825,571.4311,50.5447
69.765,571.4753,50.6087
70.0474,571.5201,50.6727
70.3299,571.5656,50.7367
70.6123,571.6116,50.8007
70.8948,571.6583,50.8647
71.1772,571.7056,50.9287
71.4596,571.7535,50.9927
71.7421,571.8021,51.0567
72.0245,571.8513,51.1207
72.307,571.9011,51.1847
72.5894,571.9515,51.2487
72.8719,572.0025,51.3127
73.1543,572.0542,51.3767
73.4368,572.1065,51.4407
73.7192,572.1594,51.5047
74.0016,572.2129,51.5687
74.2841,572.2671,51.6327
74.5665,572.3219,51.6967
74.849,572.3773,51.7607
75.1314,572.4333,51.8247
75.4139,572.4899,51.8887
75.6963,572.5471,51.9527
75.9788,572.605,52.0167
76.2612,572.6635,52.0807
76.5436,572.7226,52.1447
76.8261,572.7823,52.2087
77.1085,572.8426,52.2727
77.391,572.9035,52.3367
77.6734,572.9651,52.4007
77.9559,573.0272,52.4647
78.2383,573.09,52.5287
78.5208,573.1534,52.5927
78.8032,573.2174,52.6567
79.0856,573.282,52.7207
79.3681,573.3472,52.7847
79.6505,573.413,52.8487
79.933,573.4795,52.9127
80.2154,573.5465,52.9767
80.4979,573.6141,53.0407
80.7803,573.6824,53.1047
81.0627,573.7512,53.1687
81.3452,573.8206,53.2327
81.6276,573.8907,53.2967
81.9101,573.9613,53.3607
82.1925,574.0325,53.4247
82.475,574.1044,53.4887
82.7574,574.1768,53.5527
83.0399,574.2498,53.6167
83.3223,574.3234,53.6807
83.6047,574.3976,53.7447
83.8872,574.4724,53.8087
